(2, 5, 12)
(3, 6, 13)
(1, 1, 3)
(1, 0, 5)
(1, 1, 1)
(221, 232, 226)
(222, 233, 227)
(5, 5, 5)
(2, 2, 2)
(4, 4, 4)
(3, 3, 3)
(1, 1, 1)
(3, 3, 3)
(10, 8, 9)
(5, 5, 5)
(4, 4, 4)
(11, 9, 10)
(4, 4, 4)
(3, 3, 3)
(5, 5, 5)
(8, 8, 8)
(9, 9, 9)
(0, 2, 1)
(1, 3, 2)
(0, 1, 5)
(0, 1, 3)
(2, 4, 3)
(1, 3, 2)
(0, 2, 1)
(3, 3, 3)
(12, 7, 4)
(0, 1, 5)
(255, 255, 255)
(26, 11, 6)
(19, 8, 6)
(22, 8, 5)
(18, 7, 5)
(2, 7, 3)
(4, 6, 3)
(1, 6, 2)
(2, 7, 1)
(4, 6, 1)
(3, 4, 8)
(1, 5, 8)
(0, 4, 7)
(2, 3, 7)
(4, 5, 9)
(0, 2, 1)
(1, 1, 1)
(1, 3, 2)
(2, 2, 2)
(3, 3, 3)
(36, 37, 42)
(35, 36, 41)
